|time|Rank|Product Names|Stars|Reviews|Authors/Company|Edition/Console|Price_std_or_min|Max_prices
122|2020-07-31 11:29|23.0|CABO REDE CAT.5E 2.5M PC-ETHU25BL PATCH CORD, Plus Cable, Cabos para computadores e notebooks|||||9.9|
123|2020-07-31 11:29|24.0|Uncharted 4 Thief`s End Hits - PlayStation 4|||Playstation|PlayStation 4|49.99|
124|2020-07-31 11:29|25.0|Headset Gamer Harve, Warrior, PH298, Preto/Verde|||||106.53|
125|2020-07-31 11:29|26.0|Console PlayStation 4 Mega Pack 12 - God Of War, Gran Turismo, Days Gone|||SONY PLAYSTATION|PlayStation 4|0.024990000000000002|
126|2020-07-31 11:29|27.0|Headset Gamer Hyperx Cloud II, Kingston, KHX-HSPC-RD, Preto e Vermelho|||||611.0|
127|2020-07-31 11:29|28.0|Left Alive Edição Day One - PlayStation 4|||SQUARE ENIX|PlayStation 4|39.99|
128|2020-07-31 11:29|29.0|Razer Headset Kraken X Multi Platform|||||423.51|
129|2020-07-31 11:29|30.0|Mouse Gamer USB 3200DPI Spider 2, Fortrek, Mouses, Preta/Vermelho|||||40.91|
130|2020-07-31 11:29|31.0|Final Fantasy VII Remake - Edição Steelbook - PlayStation 4|||SQUARE ENIX|PlayStation 4|279.0|
131|2020-07-31 11:29|32.0|Headset Gamer Warrior, P2, Fone De Ouvido com Microfone - PH101|||||89.0|
132|2020-07-31 11:29|33.0|MOUSE GAMER HP LED MULTICORES, PRETO USB, 1000 DPI - M160|||||56.27|
133|2020-07-31 11:29|34.0|The Last Of Us Remasterizado Hits - PlayStation 4|||Playstation|PlayStation 4|61.32|
134|2020-07-31 11:29|35.0|Pro Evolution Soccer eFootball PES 2020 - PlayStation 4|||Playstation|PlayStation 4|119.99|
135|2020-07-31 11:29|36.0|Headset Gamer, Philips, SHM1900/00, Preto|||||72.0|
136|2020-07-31 11:29|37.0|Console PlayStation 4 1TB Bundle Hits 10 - Death Stranding, The Last Of Us, Gran Turismo Sport - PlayStation 4|||Playstation|PlayStation 4|0.025990000000000003|
137|2020-07-31 11:29|38.0|God Of War Hits - PlayStation 4|||Playstation|PlayStation 4|79.9|
138|2020-07-31 11:29|39.0|Headset Gamer Scylla H901, Redragon, Microfones e Fones de Ouvido, Preto|||||129.9|
139|2020-07-31 11:29|40.0|Headset CloudX Stinger Core para Xbox|||HyperX|Xbox|315.68|
140|2020-07-31 11:29|41.0|HYperX Gaming Mouse Pulsefire Surge RGB|||||294.0|
141|2020-07-31 11:29|42.0|Fone De Ouvido Multilaser Monster High P2 - PH105|||||9.9|
142|2020-07-31 11:29|43.0|HyperX Gaming Headset Cloud Revolver para PC e PS4|||||599.0|
143|2020-07-31 11:29|44.0|Nioh 2 - PlayStation 4|||Playstation|PlayStation 4|120.18|
144|2020-07-31 11:29|45.0|Red Dead Redemption 2 - PlayStation 4|||TAKE-TWO|PlayStation 4|155.68|
145|2020-07-31 11:29|46.0|Fone de Ouvido Sem Fio Bluetooth i7S Esportivo Estéreo|||||39.3|
146|2020-07-31 11:29|47.0|Bloodborne Hits - PlayStation 4|||Playstation|PlayStation 4|60.64|
147|2020-07-31 11:29|48.0|Teclado Gamer, Fortrek, Pro K1 RGB, Preto|||||100.0|
148|2020-07-31 11:29|49.0|Mouse Gamer USB Anatômico com Led Flow Effect Ajuste de DPI Sensor Óptico 6400DPIs Botões Laterais GM-V550|||||65.99|
149|2020-07-31 11:29|50.0|Óculos 3D Realidade Virtual Warrior, VR Glasses - JS080|||||51.9|
150|2020-07-31 11:50|1.0|Controle Dualshock 4 - PlayStation 4 - Preto|||PlayStation|PlayStation 4|262.9|
151|2020-07-31 11:50|2.0|Fone De Ouvido Headset Gamer Com Led Warrior - Ph219|||||139.9|
152|2020-07-31 11:50|3.0|Death Stranding - Edição Padrão - PlayStation 4|||Playstation|PlayStation 4|78.9|
153|2020-07-31 11:50|4.0|Days Gone - PlayStation 4|||Playstation|PlayStation 4|79.0|
154|2020-07-31 11:50|5.0|The Last of Us Part II - Edição  Padrão - PlayStation 4|||Playstation|PlayStation 4|236.83|
155|2020-07-31 11:50|6.0|Horizon Zero Dawn Complete Edition Hits - PlayStation 4|||Playstation|PlayStation 4|53.9|
156|2020-07-31 11:50|7.0|Ghost Of Tsushima Edição Padrão - PlayStation 4|||Playstation|PlayStation 4|246.39|
